subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason
1441,934,6,active,annual,2025-05-07,,61.88,25,,
1442,935,4,active,annual,2023-04-14,,32.5,0,2023-04-28 00:00:00,
1443,936,1,active,monthly,2023-06-25,,0.0,0,,
1444,937,1,cancelled,monthly,2023-05-20,2023-11-19,0.0,0,,Missing features
1445,937,2,expired,monthly,2023-11-19,2024-10-23,12.0,0,,Missing features
1446,937,1,cancelled,monthly,2024-10-23,,0.0,0,,Not using it
1447,938,4,cancelled,monthly,2024-06-20,2025-04-18,31.2,20,2024-07-04 00:00:00,
1448,938,4,active,monthly,2025-04-18,,35.1,10,,
1449,939,1,active,annual,2025-03-04,,0.0,0,,
1450,940,2,active,monthly,2023-07-29,,12.0,0,2023-08-12 00:00:00,
1451,941,1,active,annual,2023-02-11,,0.0,0,,
1452,942,6,expired,annual,2024-06-05,2024-11-12,70.12,15,2024-06-19 00:00:00,Budget cuts
1453,942,3,expired,annual,2024-11-12,2025-02-25,15.83,0,,
1454,942,5,active,monthly,2025-02-25,,59.0,0,,
1455,943,4,expired,annual,2024-03-19,2024-06-29,27.62,15,2024-04-02 00:00:00,Budget cuts
1456,943,4,active,monthly,2024-06-29,,35.1,10,,
1457,944,1,cancelled,monthly,2023-08-14,,0.0,0,,Missing features
1458,945,5,active,annual,2024-05-09,,49.17,0,2024-05-23 00:00:00,
1459,946,2,cancelled,monthly,2024-11-14,2025-05-08,12.0,0,2024-11-28 00:00:00,Budget cuts
1460,946,5,active,annual,2025-05-08,,36.88,25,,
1461,947,5,expired,monthly,2023-11-04,2024-08-24,59.0,0,2023-11-18 00:00:00,Missing features
1462,947,5,paused,annual,2024-08-24,,49.17,0,,
1463,948,4,expired,monthly,2023-11-03,2024-01-20,35.1,10,2023-11-17 00:00:00,Budget cuts
1464,948,6,cancelled,monthly,2024-01-20,,99.0,0,,
1465,949,5,cancelled,annual,2024-01-15,,49.17,0,2024-01-29 00:00:00,Too expensive
1466,950,5,expired,monthly,2024-05-19,2024-08-23,59.0,0,2024-06-02 00:00:00,Company reorganization
1467,950,4,expired,monthly,2024-08-23,2025-04-19,35.1,10,,Too expensive
1468,950,4,active,annual,2025-04-19,,32.5,0,,
1469,951,4,cancelled,monthly,2023-03-31,,29.25,25,2023-04-14 00:00:00,
1470,952,5,cancelled,monthly,2023-09-24,2024-04-19,59.0,0,2023-10-08 00:00:00,Not using it
1471,952,7,cancelled,monthly,2024-04-19,2024-12-15,199.0,0,,Budget cuts
1472,952,6,cancelled,annual,2024-12-15,,70.12,15,,Too expensive
1473,953,6,expired,annual,2023-08-29,2024-06-13,82.5,0,2023-09-12 00:00:00,Missing features
1474,953,7,active,monthly,2024-06-13,,199.0,0,,
1475,954,1,active,annual,2024-12-05,,0.0,0,,
1476,955,1,cancelled,monthly,2024-01-08,,0.0,0,,Budget cuts
1477,956,2,cancelled,monthly,2024-12-25,2025-08-28,12.0,0,2025-01-08 00:00:00,Budget cuts
1478,956,2,active,annual,2025-08-28,,8.5,15,,
1479,957,6,cancelled,monthly,2025-01-08,,99.0,0,2025-01-22 00:00:00,Budget cuts
1480,958,5,active,monthly,2024-02-05,,59.0,0,2024-02-19 00:00:00,
1481,959,2,cancelled,monthly,2023-12-07,2024-07-23,12.0,0,2023-12-21 00:00:00,Switched competitor
1482,959,4,cancelled,monthly,2024-07-23,,39.0,0,,Not using it
1483,960,6,active,annual,2025-04-21,,70.12,15,2025-05-05 00:00:00,
1484,961,2,active,monthly,2024-11-08,,9.6,20,2024-11-22 00:00:00,
1485,962,5,cancelled,monthly,2023-01-22,,50.15,15,2023-02-05 00:00:00,Not using it
1486,963,4,active,monthly,2025-05-23,,39.0,0,2025-06-06 00:00:00,
1487,964,3,active,monthly,2023-12-31,,19.0,0,2024-01-14 00:00:00,
1488,965,4,active,annual,2025-08-04,,27.62,15,2025-08-18 00:00:00,
1489,966,1,expired,annual,2023-03-10,2023-11-22,0.0,0,,Not using it
1490,966,1,active,annual,2023-11-22,,0.0,0,,
1491,967,1,cancelled,annual,2024-11-11,2025-05-16,0.0,0,,Too expensive
1492,967,4,cancelled,monthly,2025-05-16,2025-07-24,39.0,0,,Too expensive
1493,967,6,active,monthly,2025-07-24,,99.0,0,,
1494,968,6,cancelled,annual,2023-12-15,2024-03-29,82.5,0,2023-12-29 00:00:00,Not using it
1495,968,1,expired,monthly,2024-03-29,2024-11-20,0.0,0,,Budget cuts
1496,968,4,cancelled,monthly,2024-11-20,,39.0,0,,
1497,969,5,expired,annual,2025-04-15,2025-08-14,49.17,0,2025-04-29 00:00:00,Not using it
1498,969,4,active,annual,2025-08-14,,32.5,0,,
1499,970,2,cancelled,monthly,2023-05-07,,12.0,0,2023-05-21 00:00:00,
1500,971,1,expired,monthly,2025-02-09,2025-09-01,0.0,0,,Switched competitor
1501,971,2,active,monthly,2025-09-01,,12.0,0,,
1502,972,5,expired,monthly,2023-04-20,2023-11-16,59.0,0,2023-05-04 00:00:00,Switched competitor
1503,972,4,expired,monthly,2023-11-16,2024-06-01,35.1,10,,
1504,972,1,active,monthly,2024-06-01,,0.0,0,,
1505,973,3,active,annual,2025-09-07,,15.83,0,2025-09-21 00:00:00,
1506,974,1,active,monthly,2024-03-16,,0.0,15,,
1507,975,3,active,monthly,2025-02-03,,19.0,0,2025-02-17 00:00:00,
1508,976,2,active,annual,2023-01-15,,10.0,0,2023-01-29 00:00:00,
1509,977,2,expired,monthly,2025-05-28,2025-08-11,12.0,0,2025-06-11 00:00:00,Not using it
1510,977,6,active,monthly,2025-08-11,,99.0,0,,
1511,978,3,cancelled,monthly,2023-05-25,2023-11-27,19.0,0,2023-06-08 00:00:00,
1512,978,4,active,annual,2023-11-27,,27.62,15,,
1513,979,2,cancelled,monthly,2023-10-04,,12.0,0,2023-10-18 00:00:00,Not using it
1514,980,2,expired,monthly,2024-12-07,2025-07-10,10.8,10,2024-12-21 00:00:00,Switched competitor
1515,980,5,cancelled,annual,2025-07-10,,49.17,0,,Too expensive
1516,981,4,expired,monthly,2023-01-04,2023-11-09,39.0,0,2023-01-18 00:00:00,Budget cuts
1517,981,7,cancelled,monthly,2023-11-09,,149.25,25,,Company reorganization
1518,982,6,active,monthly,2024-04-28,,99.0,0,2024-05-12 00:00:00,
1519,983,4,active,annual,2023-05-19,,32.5,0,2023-06-02 00:00:00,
1520,984,4,expired,monthly,2023-08-31,2023-11-05,39.0,0,2023-09-14 00:00:00,Missing features
1521,984,4,active,annual,2023-11-05,,32.5,0,,
1522,985,2,active,annual,2023-08-10,,10.0,0,2023-08-24 00:00:00,
1523,986,1,cancelled,monthly,2023-10-09,2024-01-22,0.0,20,,
1524,986,3,cancelled,monthly,2024-01-22,,19.0,0,,Not using it
1525,987,3,expired,monthly,2024-03-18,2024-12-24,19.0,0,2024-04-01 00:00:00,Too expensive
1526,987,2,cancelled,monthly,2024-12-24,,12.0,0,,Budget cuts
1527,988,1,expired,monthly,2023-06-20,2024-03-10,0.0,0,,Budget cuts
1528,988,4,expired,annual,2024-03-10,2025-03-10,32.5,0,,Company reorganization
1529,988,4,active,annual,2025-03-10,,32.5,0,,
1530,989,3,active,monthly,2023-08-08,,16.15,15,2023-08-22 00:00:00,
1531,990,2,cancelled,annual,2025-04-16,2025-10-08,9.0,10,2025-04-30 00:00:00,Not using it
1532,990,5,cancelled,monthly,2025-10-08,2025-12-08,59.0,0,,
1533,990,6,cancelled,annual,2025-12-08,,66.0,20,,Company reorganization
1534,991,1,cancelled,annual,2024-05-17,2025-02-27,0.0,0,,Budget cuts
1535,991,5,cancelled,monthly,2025-02-27,2025-09-12,59.0,0,,Budget cuts
1536,991,2,active,annual,2025-09-12,,9.0,10,,
1537,992,1,active,monthly,2024-11-28,,0.0,0,,
1538,993,4,active,monthly,2025-04-07,,39.0,0,2025-04-21 00:00:00,
1539,994,5,cancelled,monthly,2025-02-09,2025-05-15,50.15,15,2025-02-23 00:00:00,Too expensive
1540,994,2,expired,monthly,2025-05-15,2025-10-24,12.0,0,,
1541,994,5,active,monthly,2025-10-24,,59.0,0,,
1542,995,2,cancelled,annual,2024-09-05,,10.0,0,2024-09-19 00:00:00,Not using it
1543,996,2,paused,monthly,2023-11-26,,12.0,0,2023-12-10 00:00:00,
1544,997,1,cancelled,annual,2025-01-26,,0.0,10,,Company reorganization
1545,998,2,active,monthly,2024-02-14,,12.0,0,2024-02-28 00:00:00,
1546,999,1,active,monthly,2025-09-10,,0.0,0,,
1547,1000,1,active,annual,2025-01-08,,0.0,0,,
1548,1001,1,cancelled,annual,2025-07-29,2025-10-30,0.0,0,,Too expensive
1549,1001,4,cancelled,monthly,2025-10-30,,39.0,0,,Company reorganization
1550,1002,4,expired,monthly,2024-10-16,2025-06-28,39.0,0,2024-10-30 00:00:00,Missing features
1551,1002,6,cancelled,monthly,2025-06-28,2025-10-20,79.2,20,,Not using it
1552,1002,4,cancelled,monthly,2025-10-20,,31.2,20,,Switched competitor
1553,1003,3,active,monthly,2024-04-10,,19.0,0,2024-04-24 00:00:00,
1554,1004,1,cancelled,annual,2024-02-21,2024-08-25,0.0,0,,Switched competitor
1555,1004,3,expired,annual,2024-08-25,2025-05-04,15.83,0,,Missing features
1556,1004,5,active,monthly,2025-05-04,,53.1,10,,
1557,1005,6,active,monthly,2025-01-07,,99.0,0,2025-01-21 00:00:00,
1558,1006,4,active,monthly,2024-06-20,,39.0,0,2024-07-04 00:00:00,
1559,1007,2,active,annual,2024-02-06,,10.0,0,2024-02-20 00:00:00,
1560,1008,1,active,monthly,2023-08-20,,0.0,0,,
1561,1009,2,active,monthly,2023-03-17,,10.2,15,2023-03-31 00:00:00,
1562,1010,1,cancelled,monthly,2024-10-07,,0.0,0,,Too expensive
1563,1011,1,active,annual,2025-06-11,,0.0,0,,
1564,1012,6,expired,annual,2023-04-22,2023-09-22,82.5,0,2023-05-06 00:00:00,Missing features
1565,1012,4,expired,monthly,2023-09-22,2023-12-22,39.0,0,,
1566,1012,5,active,annual,2023-12-22,,49.17,0,,
1567,1013,5,active,monthly,2023-09-01,,59.0,0,2023-09-15 00:00:00,
1568,1014,1,active,annual,2023-02-18,,0.0,0,,
1569,1015,3,active,monthly,2024-01-20,,19.0,0,2024-02-03 00:00:00,
1570,1016,2,cancelled,annual,2024-05-27,2025-02-10,10.0,0,2024-06-10 00:00:00,
1571,1016,5,active,monthly,2025-02-10,,53.1,10,,
1572,1017,1,expired,monthly,2024-12-17,2025-08-29,0.0,0,,Budget cuts
1573,1017,4,cancelled,monthly,2025-08-29,,39.0,0,,Not using it
1574,1018,6,expired,annual,2024-09-08,2025-01-23,82.5,0,2024-09-22 00:00:00,Switched competitor
1575,1018,3,expired,annual,2025-01-23,2025-08-28,12.67,20,,Missing features
1576,1018,2,active,annual,2025-08-28,,10.0,0,,
1577,1019,3,active,annual,2025-02-20,,15.83,0,2025-03-06 00:00:00,
1578,1020,1,cancelled,monthly,2025-04-08,2025-09-30,0.0,0,,Missing features
1579,1020,5,active,annual,2025-09-30,,49.17,0,,
1580,1021,4,active,monthly,2023-06-02,,39.0,0,2023-06-16 00:00:00,
1581,1022,1,active,annual,2024-06-10,,0.0,0,,
1582,1023,6,active,monthly,2025-09-19,,99.0,0,2025-10-03 00:00:00,
1583,1024,1,active,annual,2023-02-21,,0.0,0,,
1584,1025,1,expired,annual,2024-02-26,2024-12-25,0.0,0,,Too expensive
1585,1025,5,active,annual,2024-12-25,,49.17,0,,
1586,1026,1,cancelled,monthly,2023-09-27,,0.0,0,,Missing features
1587,1027,2,expired,monthly,2024-07-11,2025-06-25,12.0,0,2024-07-25 00:00:00,
1588,1027,6,active,monthly,2025-06-25,,74.25,25,,
1589,1028,3,active,annual,2024-11-14,,15.83,0,2024-11-28 00:00:00,
1590,1029,5,cancelled,monthly,2025-05-03,,59.0,0,2025-05-17 00:00:00,
1591,1030,3,expired,annual,2025-02-15,2025-08-11,15.83,0,2025-03-01 00:00:00,Not using it
1592,1030,5,active,annual,2025-08-11,,49.17,0,,
1593,1031,2,active,monthly,2024-12-20,,12.0,0,2025-01-03 00:00:00,
1594,1032,1,active,monthly,2024-06-14,,0.0,0,,
1595,1033,4,active,annual,2023-03-30,,32.5,0,2023-04-13 00:00:00,
1596,1034,1,cancelled,monthly,2024-08-07,,0.0,10,,Missing features
1597,1035,2,expired,monthly,2025-09-02,2025-11-02,12.0,0,2025-09-16 00:00:00,
1598,1035,6,cancelled,annual,2025-11-02,,74.25,10,,Not using it
1599,1036,5,active,monthly,2024-10-03,,59.0,0,2024-10-17 00:00:00,
1600,1037,3,cancelled,annual,2024-11-03,,13.46,15,2024-11-17 00:00:00,Company reorganization
1601,1038,1,active,annual,2023-06-07,,0.0,15,,
1602,1039,3,active,monthly,2024-12-13,,19.0,0,2024-12-27 00:00:00,
1603,1040,3,active,monthly,2023-05-24,,19.0,0,2023-06-07 00:00:00,
1604,1041,1,active,monthly,2023-07-19,,0.0,0,,
1605,1042,3,cancelled,annual,2023-08-15,2024-04-10,15.83,0,2023-08-29 00:00:00,Too expensive
1606,1042,4,expired,monthly,2024-04-10,2024-12-20,39.0,0,,Budget cuts
1607,1042,5,active,monthly,2024-12-20,,47.2,20,,
1608,1043,1,active,annual,2023-07-23,,0.0,0,,
1609,1044,2,expired,monthly,2023-08-10,2024-07-22,12.0,0,2023-08-24 00:00:00,Switched competitor
1610,1044,1,cancelled,monthly,2024-07-22,2025-04-17,0.0,0,,
1611,1044,3,active,monthly,2025-04-17,,19.0,0,,
1612,1045,2,cancelled,annual,2023-12-29,,10.0,0,2024-01-12 00:00:00,Missing features
1613,1046,1,active,monthly,2025-05-27,,0.0,0,,
1614,1047,3,expired,annual,2023-05-22,2024-03-31,12.67,20,2023-06-05 00:00:00,
1615,1047,5,active,monthly,2024-03-31,,59.0,0,,
1616,1048,1,active,annual,2024-03-14,,0.0,0,,
1617,1049,2,active,annual,2025-06-08,,10.0,0,2025-06-22 00:00:00,
1618,1050,4,cancelled,annual,2025-09-13,2025-11-12,32.5,0,2025-09-27 00:00:00,Budget cuts
1619,1050,5,active,monthly,2025-11-12,,47.2,20,,
1620,1051,6,active,annual,2024-06-11,,82.5,0,2024-06-25 00:00:00,
1621,1052,1,active,annual,2025-06-18,,0.0,0,,
1622,1053,1,expired,annual,2024-05-06,2024-11-13,0.0,0,,Switched competitor
1623,1053,3,active,monthly,2024-11-13,,17.1,10,,
1624,1054,2,expired,annual,2024-02-06,2024-11-24,9.0,10,2024-02-20 00:00:00,Company reorganization
1625,1054,2,cancelled,annual,2024-11-24,2025-08-17,9.0,10,,Not using it
1626,1054,2,cancelled,monthly,2025-08-17,,12.0,0,,
1627,1055,1,cancelled,annual,2023-06-26,,0.0,0,,Switched competitor
1628,1056,3,cancelled,monthly,2023-06-20,2024-03-20,19.0,0,2023-07-04 00:00:00,Budget cuts
1629,1056,1,expired,annual,2024-03-20,2024-08-22,0.0,0,,Budget cuts
1630,1056,6,active,annual,2024-08-22,,82.5,0,,
1631,1057,4,cancelled,monthly,2025-04-07,2025-10-13,39.0,0,2025-04-21 00:00:00,Company reorganization
1632,1057,3,active,annual,2025-10-13,,12.67,20,,
1633,1058,1,active,monthly,2025-05-31,,0.0,20,,
1634,1059,5,expired,annual,2025-07-05,2025-09-03,49.17,0,2025-07-19 00:00:00,Switched competitor
1635,1059,4,active,annual,2025-09-03,,26.0,20,,
1636,1060,1,active,annual,2025-04-10,,0.0,25,,
1637,1061,2,active,monthly,2025-03-28,,12.0,0,2025-04-11 00:00:00,
1638,1062,2,expired,annual,2025-08-07,2025-10-25,10.0,0,2025-08-21 00:00:00,Budget cuts
1639,1062,6,active,annual,2025-10-25,,70.12,15,,
1640,1063,5,expired,annual,2024-04-26,2024-08-22,49.17,0,2024-05-10 00:00:00,
1641,1063,1,cancelled,monthly,2024-08-22,,0.0,0,,Not using it
1642,1064,3,expired,annual,2025-02-09,2025-06-02,15.83,0,2025-02-23 00:00:00,Not using it
1643,1064,1,active,annual,2025-06-02,,0.0,0,,
1644,1065,3,active,annual,2024-11-08,,15.83,0,2024-11-22 00:00:00,
1645,1066,2,active,monthly,2023-07-03,,12.0,0,2023-07-17 00:00:00,
1646,1067,1,cancelled,monthly,2023-05-12,,0.0,0,,Company reorganization
1647,1068,4,cancelled,monthly,2023-10-10,,31.2,20,2023-10-24 00:00:00,Missing features
1648,1069,2,cancelled,annual,2024-09-20,2024-12-12,10.0,0,2024-10-04 00:00:00,
1649,1069,4,cancelled,monthly,2024-12-12,,35.1,10,,Switched competitor
1650,1070,2,cancelled,annual,2024-06-27,2024-12-09,8.5,15,2024-07-11 00:00:00,
1651,1070,6,active,monthly,2024-12-09,,99.0,0,,
1652,1071,6,cancelled,annual,2023-03-02,2023-11-16,82.5,0,2023-03-16 00:00:00,
1653,1071,2,cancelled,annual,2023-11-16,,10.0,0,,Too expensive
1654,1072,1,active,annual,2024-03-11,,0.0,10,,
1655,1073,1,cancelled,monthly,2023-08-01,,0.0,0,,Switched competitor
1656,1074,4,active,annual,2023-04-21,,32.5,0,2023-05-05 00:00:00,
1657,1075,2,active,monthly,2025-04-12,,10.2,15,2025-04-26 00:00:00,
1658,1076,5,cancelled,monthly,2024-11-23,2025-03-13,59.0,0,2024-12-07 00:00:00,Not using it
1659,1076,3,cancelled,annual,2025-03-13,2025-09-16,15.83,0,,Missing features
1660,1076,4,active,annual,2025-09-16,,32.5,0,,
1661,1077,4,expired,monthly,2025-05-08,2025-09-11,39.0,0,2025-05-22 00:00:00,Switched competitor
1662,1077,6,active,monthly,2025-09-11,,84.15,15,,
1663,1078,1,cancelled,annual,2023-11-15,2024-07-16,0.0,0,,Switched competitor
1664,1078,1,active,annual,2024-07-16,,0.0,0,,
1665,1079,6,active,monthly,2025-01-02,,99.0,0,2025-01-16 00:00:00,
1666,1080,1,active,monthly,2025-04-07,,0.0,0,,
1667,1081,3,active,monthly,2023-04-15,,19.0,0,2023-04-29 00:00:00,
1668,1082,2,active,monthly,2024-09-17,,12.0,0,2024-10-01 00:00:00,
1669,1083,2,expired,monthly,2023-04-19,2023-12-14,12.0,0,2023-05-03 00:00:00,Company reorganization
1670,1083,5,cancelled,annual,2023-12-14,,49.17,0,,
1671,1084,2,active,monthly,2024-07-04,,12.0,0,2024-07-18 00:00:00,
1672,1085,5,active,monthly,2025-01-25,,59.0,0,2025-02-08 00:00:00,
1673,1086,4,active,monthly,2023-03-29,,39.0,0,2023-04-12 00:00:00,
1674,1087,5,active,annual,2024-11-17,,49.17,0,2024-12-01 00:00:00,
1675,1088,3,active,annual,2024-05-21,,15.83,0,2024-06-04 00:00:00,
1676,1089,4,cancelled,monthly,2024-01-21,2024-12-31,39.0,0,2024-02-04 00:00:00,Budget cuts
1677,1089,7,active,annual,2024-12-31,,132.67,20,,
1678,1090,2,expired,annual,2025-04-25,2025-08-10,10.0,0,2025-05-09 00:00:00,Missing features
1679,1090,5,cancelled,monthly,2025-08-10,2025-10-14,59.0,0,,
1680,1090,4,active,monthly,2025-10-14,,39.0,0,,
1681,1091,3,expired,monthly,2024-03-22,2024-07-06,19.0,0,2024-04-05 00:00:00,Switched competitor
1682,1091,4,cancelled,monthly,2024-07-06,,39.0,0,,
1683,1092,2,active,monthly,2024-02-22,,12.0,0,2024-03-07 00:00:00,
1684,1093,2,active,monthly,2023-10-13,,9.6,20,2023-10-27 00:00:00,
1685,1094,1,cancelled,monthly,2024-04-26,2024-09-25,0.0,10,,Switched competitor
1686,1094,4,active,monthly,2024-09-25,,39.0,0,,
1687,1095,5,active,annual,2024-04-17,,49.17,0,2024-05-01 00:00:00,
1688,1096,3,active,monthly,2024-09-25,,19.0,0,2024-10-09 00:00:00,
1689,1097,5,active,monthly,2024-12-04,,59.0,0,2024-12-18 00:00:00,
1690,1098,3,active,annual,2024-09-02,,15.83,0,2024-09-16 00:00:00,
1691,1099,1,active,monthly,2024-01-24,,0.0,0,,
1692,1100,5,active,annual,2023-02-21,,49.17,0,2023-03-07 00:00:00,
1693,1101,4,active,monthly,2024-06-02,,39.0,0,2024-06-16 00:00:00,
1694,1102,2,active,monthly,2024-10-09,,12.0,0,2024-10-23 00:00:00,
1695,1103,2,active,monthly,2024-04-30,,12.0,0,2024-05-14 00:00:00,
1696,1104,2,cancelled,annual,2023-03-03,,10.0,0,2023-03-17 00:00:00,Budget cuts
1697,1105,5,cancelled,annual,2025-03-15,2025-06-06,49.17,0,2025-03-29 00:00:00,Not using it
1698,1105,4,active,monthly,2025-06-06,,39.0,0,,
1699,1106,1,cancelled,monthly,2023-09-15,2024-01-24,0.0,0,,Budget cuts
1700,1106,4,active,monthly,2024-01-24,,35.1,10,,
1701,1107,5,cancelled,monthly,2024-10-12,,59.0,0,2024-10-26 00:00:00,Switched competitor
1702,1108,1,active,annual,2023-10-20,,0.0,0,,
1703,1109,1,active,monthly,2025-07-11,,0.0,10,,
1704,1110,2,cancelled,annual,2024-12-02,,10.0,0,2024-12-16 00:00:00,Missing features
1705,1111,4,cancelled,monthly,2025-03-22,2025-09-12,39.0,0,2025-04-05 00:00:00,Too expensive
1706,1111,5,active,annual,2025-09-12,,49.17,0,,
1707,1112,3,expired,monthly,2024-03-13,2024-06-22,19.0,0,2024-03-27 00:00:00,Missing features
1708,1112,1,cancelled,annual,2024-06-22,,0.0,0,,Budget cuts
1709,1113,5,expired,annual,2025-09-10,2025-11-09,49.17,0,2025-09-24 00:00:00,Company reorganization
1710,1113,2,paused,monthly,2025-11-09,,12.0,0,,
1711,1114,1,active,monthly,2023-05-17,,0.0,10,,
1712,1115,1,cancelled,monthly,2024-10-26,2025-02-06,0.0,0,,Budget cuts
1713,1115,6,active,annual,2025-02-06,,82.5,0,,
1714,1116,1,active,annual,2023-06-26,,0.0,25,,
1715,1117,4,active,monthly,2024-10-08,,39.0,0,2024-10-22 00:00:00,
1716,1118,1,active,monthly,2025-03-12,,0.0,0,,
1717,1119,1,cancelled,annual,2025-05-04,,0.0,0,,Company reorganization
1718,1120,2,active,annual,2023-01-02,,10.0,0,2023-01-16 00:00:00,
1719,1121,4,expired,monthly,2023-10-29,2024-03-09,39.0,0,2023-11-12 00:00:00,Not using it
1720,1121,7,active,monthly,2024-03-09,,199.0,0,,
1721,1122,3,expired,annual,2024-06-25,2024-11-10,15.83,0,2024-07-09 00:00:00,Missing features
1722,1122,3,expired,monthly,2024-11-10,2025-05-14,19.0,0,,
1723,1122,5,active,monthly,2025-05-14,,59.0,0,,
1724,1123,2,cancelled,monthly,2025-04-30,2025-06-29,12.0,0,2025-05-14 00:00:00,Switched competitor
1725,1123,5,active,monthly,2025-06-29,,59.0,0,,
1726,1124,5,active,annual,2024-04-12,,49.17,0,2024-04-26 00:00:00,
1727,1125,4,expired,monthly,2024-09-15,2025-06-11,39.0,0,2024-09-29 00:00:00,Budget cuts
1728,1125,3,active,monthly,2025-06-11,,19.0,0,,
1729,1126,2,active,annual,2024-01-11,,10.0,0,2024-01-25 00:00:00,
1730,1127,1,active,annual,2025-05-14,,0.0,0,,
1731,1128,5,active,monthly,2023-10-13,,59.0,0,2023-10-27 00:00:00,
1732,1129,3,active,annual,2024-12-06,,15.83,0,2024-12-20 00:00:00,
1733,1130,4,active,monthly,2025-02-10,,39.0,0,2025-02-24 00:00:00,
1734,1131,2,expired,monthly,2024-08-06,2025-06-30,9.6,20,2024-08-20 00:00:00,Company reorganization
1735,1131,2,cancelled,annual,2025-06-30,,8.5,15,,Budget cuts
1736,1132,2,cancelled,monthly,2023-08-21,2024-04-14,12.0,0,2023-09-04 00:00:00,Budget cuts
1737,1132,4,expired,monthly,2024-04-14,2024-12-19,39.0,0,,Too expensive
1738,1132,3,active,monthly,2024-12-19,,19.0,0,,
1739,1133,3,active,annual,2023-03-26,,15.83,0,2023-04-09 00:00:00,
1740,1134,1,active,annual,2023-10-31,,0.0,0,,
1741,1135,1,expired,monthly,2024-03-21,2025-02-07,0.0,0,,Budget cuts
1742,1135,1,cancelled,monthly,2025-02-07,2025-05-02,0.0,0,,Not using it
1743,1135,1,cancelled,monthly,2025-05-02,,0.0,20,,
1744,1136,2,active,monthly,2023-05-22,,12.0,0,2023-06-05 00:00:00,
1745,1137,2,expired,monthly,2024-09-06,2024-11-21,10.2,15,2024-09-20 00:00:00,Too expensive
1746,1137,5,expired,annual,2024-11-21,2025-05-27,49.17,0,,Switched competitor
1747,1137,7,cancelled,monthly,2025-05-27,,199.0,0,,Budget cuts
1748,1138,1,cancelled,monthly,2023-03-27,2023-08-26,0.0,0,,Budget cuts
1749,1138,4,active,annual,2023-08-26,,32.5,0,,
1750,1139,2,active,monthly,2024-10-10,,12.0,0,2024-10-24 00:00:00,
1751,1140,1,active,annual,2024-02-07,,0.0,0,,
1752,1141,3,paused,annual,2024-09-18,,15.83,0,2024-10-02 00:00:00,
1753,1142,3,expired,annual,2023-12-15,2024-09-08,14.25,10,2023-12-29 00:00:00,Budget cuts
1754,1142,5,cancelled,monthly,2024-09-08,,59.0,0,,Missing features
1755,1143,5,active,monthly,2025-03-07,,59.0,0,2025-03-21 00:00:00,
1756,1144,3,cancelled,annual,2023-03-16,2023-08-26,15.83,0,2023-03-30 00:00:00,Budget cuts
1757,1144,4,expired,monthly,2023-08-26,2024-07-10,39.0,0,,Budget cuts
1758,1144,5,active,annual,2024-07-10,,49.17,0,,
1759,1145,4,active,monthly,2024-08-09,,39.0,0,2024-08-23 00:00:00,
1760,1146,3,active,monthly,2025-09-09,,19.0,0,2025-09-23 00:00:00,
1761,1147,3,active,monthly,2023-12-09,,19.0,0,2023-12-23 00:00:00,
1762,1148,2,active,monthly,2025-02-28,,12.0,0,2025-03-14 00:00:00,
1763,1149,1,active,monthly,2024-04-18,,0.0,0,,
1764,1150,2,expired,monthly,2025-03-25,2025-08-06,10.2,15,2025-04-08 00:00:00,Budget cuts
1765,1150,2,cancelled,monthly,2025-08-06,2025-10-08,10.2,15,,Not using it
1766,1150,6,active,monthly,2025-10-08,,99.0,0,,
1767,1151,2,active,monthly,2023-04-25,,12.0,0,2023-05-09 00:00:00,
1768,1152,2,active,monthly,2023-02-15,,12.0,0,2023-03-01 00:00:00,
1769,1153,1,cancelled,monthly,2024-11-04,,0.0,0,,
1770,1154,2,active,monthly,2023-04-01,,12.0,0,2023-04-15 00:00:00,
1771,1155,3,cancelled,annual,2024-12-28,,15.83,0,2025-01-11 00:00:00,Not using it
1772,1156,1,active,monthly,2023-02-12,,0.0,0,,
1773,1157,6,active,monthly,2024-02-12,,99.0,0,2024-02-26 00:00:00,
1774,1158,4,cancelled,annual,2024-01-23,2024-06-28,32.5,0,2024-02-06 00:00:00,Budget cuts
1775,1158,4,active,annual,2024-06-28,,29.25,10,,
1776,1159,2,cancelled,monthly,2023-07-27,2024-01-24,12.0,0,2023-08-10 00:00:00,Too expensive
1777,1159,3,active,annual,2024-01-24,,12.67,20,,
1778,1160,5,paused,annual,2025-02-20,,49.17,0,2025-03-06 00:00:00,
1779,1161,5,cancelled,monthly,2024-01-21,,59.0,0,2024-02-04 00:00:00,Switched competitor
1780,1162,4,cancelled,annual,2023-09-30,2024-03-20,32.5,0,2023-10-14 00:00:00,Too expensive
1781,1162,5,cancelled,monthly,2024-03-20,2024-12-15,44.25,25,,Missing features
1782,1162,3,active,annual,2024-12-15,,14.25,10,,
1783,1163,4,active,monthly,2025-07-18,,39.0,0,2025-08-01 00:00:00,
1784,1164,2,active,monthly,2024-01-09,,10.8,10,2024-01-23 00:00:00,
1785,1165,2,active,annual,2024-04-23,,10.0,0,2024-05-07 00:00:00,
1786,1166,1,active,monthly,2024-01-05,,0.0,0,,
1787,1167,2,active,monthly,2025-04-14,,12.0,0,2025-04-28 00:00:00,
