customer_id,company_name,industry,is_churned,plan_tier,mrr_usd,total_events,last_activity,avg_session_sec,unique_features,team_size,latest_nps,recency_days,R_score,F_score,V_score,rfv_total,segment
727,MistAI,Media,0,free,0.0,47,2025-09-15 00:53:43,1683.9444444444443,4,0.0,8.0,199,3,4,1,8,🔵 Loyal Customers
728,HubHQ,Consulting,1,professional,39.33,41,2025-09-20 16:36:35,1807.6,9,0.0,6.0,194,3,3,3,9,🔵 Loyal Customers
729,Sage Works,Telecommunications,0,starter,19.0,41,2025-10-18 16:38:44,1747.8181818181818,8,0.0,9.0,166,4,3,3,10,🟢 Champions
730,Echo Digital,Consulting,0,starter,12.0,45,2025-07-12 11:46:52,1617.6944444444443,6,0.0,6.0,264,2,4,2,8,🟠 At Risk
731,Yield Stack,Real Estate,0,enterprise,199.0,46,2025-10-09 23:50:50,1977.5428571428572,7,0.0,4.0,174,4,4,4,12,🟢 Champions
732,SyncCorp,Marketing,0,free,0.0,47,2025-10-13 17:22:07,1655.974358974359,7,0.0,5.0,171,4,4,1,9,🔵 Loyal Customers
733,FluxGroup,E-commerce,0,starter,10.8,35,2025-04-14 05:14:13,2036.090909090909,4,0.0,8.0,353,1,1,2,4,⚪ Dormant/Lost
734,KeenSolutions,Insurance,0,professional,36.88,40,2025-09-13 14:06:44,1913.0588235294117,3,0.0,10.0,201,3,2,3,8,🟡 New/Promising
735,ZealHub,Logistics,0,starter,10.0,42,2025-09-03 14:50:27,1750.2571428571428,3,0.0,10.0,211,3,3,2,8,🔵 Loyal Customers
736,AcmeAI,Insurance,0,professional,59.0,42,2025-09-03 04:52:50,2003.65625,6,0.0,7.0,211,3,3,4,10,🟢 Champions
737,ZenDigital,Telecommunications,0,enterprise,165.83,38,2025-01-23 04:34:15,1997.939393939394,2,0.0,7.0,434,1,2,4,7,🔴 High-Value Sleepers
738,GridPro,Manufacturing,0,starter,12.0,46,2025-08-26 13:16:15,1866.6923076923076,6,0.0,4.0,219,3,4,2,9,🔵 Loyal Customers
739,YieldCloud,E-commerce,0,starter,10.0,39,2025-08-02 15:06:51,1945.28125,4,0.0,7.0,243,2,2,2,6,🟤 Need Attention
740,CorePlatform,Technology,0,enterprise,199.0,32,2025-08-22 08:55:05,1718.7272727272727,4,0.0,9.0,223,3,1,4,8,🟡 New/Promising
741,Jet Logic,Real Estate,0,free,0.0,47,2025-06-15 08:11:53,1288.1290322580646,8,0.0,4.0,291,2,4,1,7,🟠 At Risk
742,CloudWorks,Real Estate,0,professional,39.0,45,2025-09-30 02:01:46,1583.3333333333333,6,0.0,9.0,184,3,4,3,10,🟢 Champions
743,GlowDynamics,Legal,1,free,0.0,36,2025-09-29 15:14:42,1995.2222222222222,5,0.0,8.0,185,3,1,1,5,🟡 New/Promising
744,CloudCorp,Logistics,0,enterprise,89.1,40,2025-08-21 18:28:37,1727.1515151515152,5,0.0,1.0,224,3,2,4,9,🟡 New/Promising
745,NovaGroup,Marketing,0,free,0.0,53,2025-10-16 05:19:47,1567.5121951219512,5,0.0,8.0,168,4,4,1,9,🔵 Loyal Customers
746,EchoTech,Technology,0,starter,19.0,43,2025-09-23 17:09:04,1586.6486486486488,2,0.0,4.0,191,3,3,3,9,🔵 Loyal Customers
747,Meta Analytics,Education,0,professional,33.15,41,2024-07-01 18:47:30,2177.5333333333333,4,0.0,8.0,640,1,3,3,7,🟠 At Risk
748,Nova Analytics,Finance,0,starter,10.0,51,2025-09-08 13:54:51,2130.225,9,0.0,7.0,206,3,4,2,9,🔵 Loyal Customers
749,Orbit Software,Healthcare,1,starter,19.0,52,2025-06-03 21:59:21,1795.8695652173913,7,0.0,8.0,303,1,4,3,8,🟠 At Risk
750,TidalDev,E-commerce,0,free,0.0,44,2025-10-06 17:21:26,1883.235294117647,2,0.0,8.0,178,4,3,1,8,🔵 Loyal Customers
751,Xenon HQ,Insurance,0,starter,19.0,44,2025-09-09 04:36:39,1839.1351351351352,6,0.0,6.0,205,3,3,3,9,🔵 Loyal Customers
752,AcmeVentures,Healthcare,1,professional,39.0,37,2025-07-11 05:34:01,2041.8,5,0.0,5.0,265,2,2,3,7,🔴 High-Value Sleepers
753,TrekIO,Logistics,0,starter,12.0,25,2025-01-31 07:10:41,2242.2631578947367,5,0.0,,426,1,1,2,4,⚪ Dormant/Lost
754,Ion Tech,Manufacturing,0,free,0.0,34,2025-05-28 13:57:19,1873.2307692307693,5,0.0,8.0,309,1,1,1,3,⚪ Dormant/Lost
755,VertexOps,Marketing,0,free,0.0,39,2025-08-28 03:41:40,1592.2,2,0.0,7.0,217,3,2,1,6,🟡 New/Promising
756,Core AI,Education,0,free,0.0,35,2025-07-04 20:20:33,1632.4,7,0.0,5.0,272,2,1,1,4,⚪ Dormant/Lost
757,Link Stack,Technology,0,professional,49.17,39,2025-09-01 14:09:57,1576.5925925925926,5,0.0,6.0,213,3,2,4,9,🟡 New/Promising
758,VineHub,Education,1,professional,49.17,36,2025-05-28 11:33:13,1820.6896551724137,5,0.0,7.0,309,1,1,4,6,🔴 High-Value Sleepers
759,LinkStudio,Logistics,0,free,0.0,33,2024-11-03 22:57:08,1889.5,4,0.0,7.0,515,1,1,1,3,⚪ Dormant/Lost
760,SyncSoftware,Media,1,starter,19.0,35,2025-09-24 16:49:51,1845.857142857143,2,0.0,6.0,190,3,1,3,7,🟡 New/Promising
761,EchoDigital,Marketing,0,starter,12.0,41,2025-09-20 03:21:37,2090.5666666666666,3,0.0,5.0,194,3,3,2,8,🔵 Loyal Customers
762,Wave Cloud,Finance,0,starter,19.0,42,2025-06-09 17:11:55,1816.5428571428572,6,0.0,10.0,297,1,3,3,7,🟠 At Risk
763,CloudPlatform,Telecommunications,0,enterprise,99.0,33,2025-10-16 02:09:28,1473.75,2,0.0,7.0,168,4,1,4,9,🟡 New/Promising
764,Quest Works,Insurance,1,professional,53.1,31,2025-06-03 06:41:53,1995.6190476190477,2,0.0,8.0,303,1,1,4,6,🔴 High-Value Sleepers
765,Nova Corp,Healthcare,1,free,0.0,45,2025-10-22 13:31:38,1738.6923076923076,5,0.0,8.0,162,4,4,1,9,🔵 Loyal Customers
766,QuestLogic,Legal,0,professional,59.0,31,2025-08-30 00:39:35,1621.8846153846155,6,0.0,4.0,215,3,1,4,8,🟡 New/Promising
767,Mist Solutions,Insurance,0,enterprise,199.0,43,2025-10-30 08:07:49,2164.21875,6,0.0,8.0,154,4,3,4,11,🟢 Champions
768,BeamTech,Logistics,0,starter,15.83,30,2025-04-10 12:32:43,2030.36,3,0.0,9.0,357,1,1,2,4,⚪ Dormant/Lost
769,UnitSystems,Manufacturing,0,enterprise,89.1,56,2025-10-07 05:20:56,1805.7692307692307,8,0.0,10.0,177,4,4,4,12,🟢 Champions
770,BeamAnalytics,Healthcare,0,professional,39.0,24,2025-10-30 11:48:06,1607.952380952381,3,0.0,,154,4,1,3,8,🟡 New/Promising
771,Vertex Net,Real Estate,1,professional,59.0,46,2025-06-17 23:50:36,1821.923076923077,4,0.0,6.0,288,2,4,4,10,🟢 Champions
772,SyncHub,Media,1,free,0.0,46,2024-12-04 22:34:06,1864.3076923076924,7,0.0,5.0,484,1,4,1,6,🟠 At Risk
773,Flux Corp,Telecommunications,1,starter,10.0,47,2024-11-03 16:27:12,1911.0,1,0.0,8.0,515,1,4,2,7,🟠 At Risk
774,YieldDev,Healthcare,0,free,0.0,37,2025-07-16 20:55:51,1707.1379310344828,4,0.0,1.0,260,2,2,1,5,⚪ Dormant/Lost
775,HubSoftware,Education,0,starter,12.0,42,2025-09-14 22:52:30,1680.3,5,0.0,6.0,200,3,3,2,8,🔵 Loyal Customers
776,Arc Software,Technology,1,starter,12.0,39,2025-09-03 13:23:25,1572.878787878788,1,0.0,5.0,211,3,2,2,7,🟡 New/Promising
777,LinkCorp,Marketing,0,starter,12.0,34,2025-10-22 02:16:12,1663.2692307692307,2,0.0,5.0,162,4,1,2,7,🟡 New/Promising
778,Yield Analytics,Manufacturing,0,starter,19.0,47,2025-10-07 13:06:46,1647.6923076923076,4,0.0,2.0,177,4,4,3,11,🟢 Champions
779,TidalCloud,Consulting,0,enterprise,89.1,47,2025-03-28 19:11:05,1643.325,5,0.0,5.0,370,1,4,4,9,🟠 At Risk
780,IonLogic,Retail,0,starter,10.8,46,2025-09-02 09:02:20,1648.842105263158,6,0.0,5.0,212,3,4,2,9,🔵 Loyal Customers
781,JadeCorp,E-commerce,0,starter,15.83,35,2025-09-08 05:20:57,1985.46875,7,0.0,8.0,206,3,1,2,6,🟡 New/Promising
782,Core Solutions,Telecommunications,0,free,0.0,41,2025-10-23 08:15:42,1694.4411764705883,5,0.0,,161,4,3,1,8,🔵 Loyal Customers
783,Nexus Dev,Healthcare,0,free,0.0,41,2024-10-31 19:24:40,1917.9142857142858,2,0.0,8.0,518,1,3,1,5,🟠 At Risk
784,TrekSoftware,Education,0,starter,16.15,40,2025-10-13 03:30:00,1931.0645161290322,6,0.0,8.0,171,4,2,3,9,🟡 New/Promising
785,MistWorks,Telecommunications,0,professional,39.0,36,2025-07-01 03:36:47,1913.6333333333334,5,0.0,5.0,275,2,1,3,6,🔴 High-Value Sleepers
786,Zeal Group,Logistics,0,starter,14.25,47,2025-01-30 00:21:48,1932.7692307692307,7,0.0,7.0,427,1,4,2,7,🟠 At Risk
787,UnitSolutions,Logistics,0,starter,10.0,35,2025-10-02 14:55:11,1727.2962962962963,5,0.0,1.0,182,4,1,2,7,🟡 New/Promising
788,WarpAnalytics,Legal,1,free,0.0,39,2025-10-01 03:13:24,1914.1290322580646,2,0.0,8.0,183,3,2,1,6,🟡 New/Promising
789,TrekSolutions,Education,0,professional,39.0,31,2025-09-06 09:22:46,1761.76,2,0.0,9.0,208,3,1,3,7,🟡 New/Promising
790,Acme Analytics,Marketing,1,starter,12.0,39,2025-07-11 21:01:22,1752.0666666666666,5,0.0,,265,2,2,2,6,🟤 Need Attention
791,EchoSolutions,Manufacturing,0,professional,32.5,52,2025-10-17 23:04:35,1745.0652173913043,9,0.0,5.0,167,4,4,3,11,🟢 Champions
792,Onyx Systems,Marketing,0,professional,32.5,43,2025-09-15 10:14:06,1557.235294117647,8,0.0,9.0,199,3,3,3,9,🔵 Loyal Customers
793,Peak Platform,E-commerce,1,enterprise,82.5,30,2024-12-13 13:49:00,1874.423076923077,5,0.0,8.0,475,1,1,4,6,🔴 High-Value Sleepers
794,PulseVentures,Consulting,0,professional,49.17,39,2025-09-10 16:37:47,1966.3428571428572,6,0.0,9.0,204,3,2,4,9,🟡 New/Promising
795,Acme Ventures,Manufacturing,0,professional,49.17,50,2025-10-28 22:21:14,1538.75,5,0.0,7.0,156,4,4,4,12,🟢 Champions
796,Iris Platform,Marketing,0,free,0.0,43,2025-05-24 21:30:05,1820.5294117647059,5,0.0,9.0,313,1,3,1,5,🟠 At Risk
797,EdgeHub,Education,0,starter,12.0,43,2025-03-29 16:01:31,2018.2571428571428,5,0.0,6.0,369,1,3,2,6,🟠 At Risk
798,NexusSoftware,Finance,0,starter,19.0,36,2025-07-14 11:24:42,1936.4242424242425,2,0.0,7.0,262,2,1,3,6,🔴 High-Value Sleepers
799,Quark IO,Telecommunications,0,professional,49.17,38,2025-09-16 18:32:18,1452.375,4,0.0,7.0,198,3,2,4,9,🟡 New/Promising
800,Arc Studio,Logistics,0,professional,59.0,40,2025-10-19 05:31:04,1476.3125,6,0.0,8.0,165,4,2,4,10,🟢 Champions
801,UltraCorp,Marketing,1,professional,59.0,39,2025-04-07 21:52:00,2050.1290322580644,5,0.0,10.0,360,1,2,4,7,🔴 High-Value Sleepers
802,CloudHub,Legal,0,professional,32.5,48,2025-10-04 21:50:04,1771.25,5,0.0,10.0,180,4,4,3,11,🟢 Champions
803,Vine Tech,Marketing,1,professional,32.5,36,2025-09-12 05:11:28,1924.2068965517242,2,0.0,8.0,202,3,1,3,7,🟡 New/Promising
804,Zeal Tech,Retail,1,free,0.0,31,2024-05-05 14:49:55,1757.0434782608695,5,0.0,7.0,697,1,1,1,3,⚪ Dormant/Lost
805,Arc Corp,Manufacturing,0,professional,32.5,48,2025-04-08 12:51:11,2085.878787878788,8,0.0,8.0,359,1,4,3,8,🟠 At Risk
806,Vertex Stack,Healthcare,0,starter,19.0,43,2025-07-18 06:59:24,1924.6470588235295,3,0.0,8.0,258,2,3,3,8,🟠 At Risk
807,WarpTech,Manufacturing,1,enterprise,84.15,43,2025-08-23 18:00:58,2030.5277777777778,8,0.0,5.0,222,3,3,4,10,🟢 Champions
808,BoltLogic,Technology,0,starter,15.83,49,2025-06-26 20:55:20,1883.6904761904761,5,0.0,7.0,280,2,4,2,8,🟠 At Risk
809,Zeal Digital,E-commerce,0,professional,39.0,37,2025-02-16 18:44:13,1994.3,4,0.0,7.0,410,1,2,3,6,🔴 High-Value Sleepers
810,Kite Corp,Education,0,professional,32.5,41,2025-09-15 22:05:12,2130.6944444444443,6,0.0,4.0,199,3,3,3,9,🔵 Loyal Customers
811,Yield Ventures,Retail,1,free,0.0,39,2025-06-30 01:03:53,1599.5806451612902,5,0.0,,276,2,2,1,5,⚪ Dormant/Lost
812,BoltLabs,Manufacturing,0,professional,33.15,44,2025-10-02 18:23:32,1848.9142857142858,5,0.0,8.0,182,4,3,3,10,🟢 Champions
813,EchoLabs,Education,1,starter,12.0,40,2025-10-06 20:14:52,1741.2903225806451,4,0.0,2.0,178,4,2,2,8,🟡 New/Promising
814,Nexus Corp,Retail,1,free,0.0,28,2025-10-15 12:17:24,1598.111111111111,3,0.0,10.0,169,4,1,1,6,🟡 New/Promising
815,Echo AI,Legal,1,starter,9.0,57,2025-10-19 18:12:24,1599.0454545454545,6,0.0,0.0,165,4,4,2,10,🟢 Champions
816,Mist Stack,Technology,0,professional,39.0,34,2025-10-11 13:37:34,1618.7692307692307,4,0.0,7.0,173,4,1,3,8,🟡 New/Promising
817,IonPlatform,Insurance,0,starter,12.0,46,2025-10-22 06:31:16,1762.7567567567567,7,0.0,8.0,162,4,4,2,10,🟢 Champions
818,KeenAnalytics,Finance,0,starter,9.0,31,2025-01-08 21:25:11,1772.5925925925926,5,0.0,4.0,449,1,1,2,4,⚪ Dormant/Lost
819,AcmeDigital,Retail,0,professional,39.0,35,2025-08-08 09:09:48,1963.1875,2,0.0,6.0,237,2,1,3,6,🔴 High-Value Sleepers
820,CoreSoftware,Education,1,professional,39.0,39,2025-07-12 12:38:37,1848.5333333333333,4,0.0,7.0,264,2,2,3,7,🔴 High-Value Sleepers
821,VertexHub,Healthcare,0,professional,32.5,42,2025-08-07 03:06:22,1855.0,4,0.0,0.0,238,2,3,3,8,🟠 At Risk
822,GlowSolutions,Telecommunications,0,starter,10.0,31,2025-08-09 22:39:21,2046.85,4,0.0,6.0,236,2,1,2,5,⚪ Dormant/Lost
823,IrisStudio,Legal,0,professional,49.17,40,2025-01-29 06:32:12,2030.142857142857,5,0.0,9.0,428,1,2,4,7,🔴 High-Value Sleepers
824,Zen Cloud,Manufacturing,0,enterprise,82.5,52,2025-03-27 02:01:11,1901.921052631579,5,0.0,5.0,371,1,4,4,9,🟠 At Risk
825,KiteHub,E-commerce,0,enterprise,82.5,57,2025-08-04 18:36:34,2180.0,4,0.0,6.0,241,2,4,4,10,🟢 Champions
826,UltraLabs,Media,0,professional,49.17,31,2025-09-09 12:05:14,1854.6,6,0.0,8.0,205,3,1,4,8,🟡 New/Promising
827,VertexAnalytics,Technology,0,starter,10.0,61,2025-08-21 22:24:41,2053.586956521739,5,0.0,8.0,224,3,4,2,9,🔵 Loyal Customers
828,OnyxSystems,Education,0,free,0.0,39,2025-08-17 01:05:21,1887.6470588235295,3,0.0,8.0,228,2,2,1,5,⚪ Dormant/Lost
829,Grid Ventures,Retail,0,starter,15.83,46,2025-05-08 23:19:05,1733.6764705882354,6,0.0,3.0,329,1,4,2,7,🟠 At Risk
830,Peak HQ,Retail,0,free,0.0,44,2025-07-07 09:27:53,1783.5,3,0.0,2.0,269,2,3,1,6,🟠 At Risk
831,BoltPro,Telecommunications,1,free,0.0,53,2025-06-18 20:47:01,2078.5777777777776,6,0.0,6.0,288,2,4,1,7,🟠 At Risk
832,WarpStudio,Finance,1,professional,39.0,36,2025-09-04 12:31:51,1544.0833333333333,6,0.0,4.0,210,3,1,3,7,🟡 New/Promising
833,NexusIO,Insurance,1,starter,10.0,45,2025-09-17 10:23:34,1973.078947368421,6,0.0,7.0,197,3,4,2,9,🔵 Loyal Customers
834,Trek Group,Telecommunications,0,starter,12.0,39,2025-08-20 15:20:10,1769.2068965517242,5,0.0,10.0,225,3,2,2,7,🟡 New/Promising
835,Orbit Net,E-commerce,0,professional,39.0,42,2025-08-06 11:54:26,1891.6176470588234,3,0.0,9.0,239,2,3,3,8,🟠 At Risk
836,Xenon Analytics,Manufacturing,0,professional,49.17,49,2025-09-22 00:32:51,1420.4358974358975,5,0.0,,192,3,4,4,11,🟢 Champions
837,Mist Platform,Legal,0,free,0.0,39,2025-07-06 10:37:45,1876.448275862069,6,0.0,,270,2,2,1,5,⚪ Dormant/Lost
838,Core Dynamics,Logistics,0,professional,29.25,37,2025-06-07 00:33:53,1841.6206896551723,4,0.0,,299,1,2,3,6,🔴 High-Value Sleepers
839,TrekHub,Manufacturing,0,starter,19.0,42,2025-08-25 17:24:05,2099.909090909091,6,0.0,7.0,220,3,3,3,9,🔵 Loyal Customers
840,ZealDynamics,Real Estate,0,starter,15.83,45,2025-04-19 01:42:31,1723.1891891891892,6,0.0,7.0,348,1,4,2,7,🟠 At Risk
841,PulseGroup,Finance,0,professional,59.0,41,2025-07-27 07:43:21,1619.21875,5,0.0,6.0,249,2,3,4,9,🟠 At Risk
842,Tidal Studio,Finance,0,professional,39.0,38,2025-10-16 18:28:40,1877.7096774193549,3,0.0,9.0,168,4,2,3,9,🟡 New/Promising
843,Jade AI,Logistics,1,professional,33.15,37,2025-07-30 21:44:08,1582.6363636363637,2,0.0,7.0,246,2,2,3,7,🔴 High-Value Sleepers
844,MetaStack,Finance,0,starter,10.0,43,2025-04-20 22:46:06,1821.258064516129,2,0.0,4.0,347,1,3,2,6,🟠 At Risk
845,CoreLabs,Telecommunications,0,starter,19.0,40,2025-07-25 19:21:00,2023.1875,5,0.0,8.0,251,2,2,3,7,🔴 High-Value Sleepers
846,YieldHQ,Logistics,1,professional,32.5,46,2025-08-28 07:27:31,1678.9444444444443,8,0.0,10.0,217,3,4,3,10,🟢 Champions
847,HiveTech,Marketing,0,starter,12.0,35,2025-10-30 07:30:47,1648.4074074074074,1,0.0,7.0,154,4,1,2,7,🟡 New/Promising
848,ZenCorp,Consulting,0,starter,12.0,31,2025-06-29 16:33:31,1854.5,6,0.0,,277,2,1,2,5,⚪ Dormant/Lost
849,Flow Cloud,Telecommunications,0,enterprise,99.0,37,2024-11-20 22:30:39,1927.607142857143,5,0.0,9.0,498,1,2,4,7,🔴 High-Value Sleepers
850,RiftCorp,Media,1,starter,15.83,42,2025-10-27 21:35:59,1616.4594594594594,7,0.0,8.0,157,4,3,2,9,🔵 Loyal Customers
851,NovaVentures,Technology,0,starter,12.0,40,2025-10-28 12:18:09,1946.5666666666666,3,0.0,10.0,156,4,2,2,8,🟡 New/Promising
852,OrbitStudio,Manufacturing,0,professional,59.0,38,2025-08-23 06:48:40,1995.5625,3,0.0,4.0,222,3,2,4,9,🟡 New/Promising
853,PeakPro,Manufacturing,0,starter,12.0,32,2025-09-24 17:58:45,1618.5714285714287,3,0.0,7.0,190,3,1,2,6,🟡 New/Promising
854,VineAnalytics,Legal,0,professional,59.0,38,2025-07-04 04:59:09,1754.4545454545455,8,0.0,10.0,272,2,2,4,8,🔴 High-Value Sleepers
855,FlowDynamics,E-commerce,1,starter,12.0,40,2025-08-03 19:49:23,2038.939393939394,3,0.0,9.0,242,2,2,2,6,🟤 Need Attention
856,QuestDev,E-commerce,0,free,0.0,44,2025-08-18 11:19:11,1682.5,7,0.0,7.0,227,2,3,1,6,🟠 At Risk
857,Sync Dev,Healthcare,0,professional,47.2,39,2025-08-05 04:48:37,1854.65625,6,0.0,10.0,240,2,2,3,7,🔴 High-Value Sleepers
858,Ultra AI,Healthcare,0,starter,10.0,40,2025-05-04 11:50:53,1762.375,5,0.0,6.0,333,1,2,2,5,⚪ Dormant/Lost
859,Orbit Hub,Logistics,0,starter,19.0,43,2025-06-09 01:28:06,1526.9444444444443,4,0.0,7.0,297,1,3,3,7,🟠 At Risk
860,Flux Group,Education,1,professional,32.5,51,2025-08-06 13:04:10,1636.7441860465117,8,0.0,7.0,239,2,4,3,9,🟠 At Risk
861,KiteStudio,Manufacturing,1,starter,10.0,30,2025-08-24 14:27:08,1691.16,1,0.0,7.0,221,3,1,2,6,🟡 New/Promising
862,Nova Net,E-commerce,0,free,0.0,50,2025-06-12 14:53:51,1661.357142857143,7,0.0,9.0,294,1,4,1,6,🟠 At Risk
863,TidalHub,Manufacturing,1,professional,32.5,47,2025-10-12 12:35:20,1853.7058823529412,4,0.0,10.0,172,4,4,3,11,🟢 Champions
864,Zen Ventures,Insurance,0,starter,9.0,39,2025-08-04 00:36:20,1584.962962962963,6,0.0,8.0,241,2,2,2,6,🟤 Need Attention
865,FlowWorks,Marketing,0,starter,15.83,44,2025-09-10 14:52:47,1944.5714285714287,5,0.0,10.0,204,3,3,2,8,🔵 Loyal Customers
866,Jade Solutions,Telecommunications,0,professional,59.0,46,2025-08-14 00:52:19,1750.0857142857142,9,0.0,,231,2,4,4,10,🟢 Champions
867,HubOps,Telecommunications,1,professional,24.38,46,2025-09-17 13:44:19,2020.3333333333333,9,0.0,,197,3,4,3,10,🟢 Champions
868,Tidal Ops,Manufacturing,0,professional,39.0,34,2025-09-14 17:34:15,1689.3333333333333,4,0.0,9.0,200,3,1,3,7,🟡 New/Promising
869,BoltGroup,Manufacturing,0,starter,15.83,40,2025-03-28 06:53:37,1746.78125,6,0.0,8.0,370,1,2,2,5,⚪ Dormant/Lost
870,QuarkHQ,Marketing,0,professional,39.0,42,2025-10-21 10:06:26,1743.4545454545455,6,0.0,4.0,163,4,3,3,10,🟢 Champions
871,Yield Software,Telecommunications,0,starter,9.0,29,2025-10-30 12:59:38,1873.0434782608695,3,0.0,8.0,154,4,1,2,7,🟡 New/Promising
872,Meta IO,Education,1,enterprise,165.83,47,2025-09-18 03:50:45,1730.9512195121952,5,0.0,8.0,196,3,4,4,11,🟢 Champions
873,EdgeLabs,Legal,0,free,0.0,43,2024-09-30 23:28:21,1754.4516129032259,5,0.0,,549,1,3,1,5,🟠 At Risk
874,MetaPro,Finance,0,starter,12.0,37,2025-06-23 08:32:48,2122.25,1,0.0,5.0,283,2,2,2,6,🟤 Need Attention
875,JetDynamics,E-commerce,1,professional,59.0,33,2025-04-12 05:11:55,1915.2631578947369,4,0.0,10.0,355,1,1,4,6,🔴 High-Value Sleepers
876,Wave Pro,E-commerce,0,starter,8.0,43,2025-09-01 02:57:54,1574.5675675675675,5,0.0,7.0,213,3,3,1,7,🔵 Loyal Customers
877,FlowOps,Legal,0,enterprise,61.88,39,2025-02-13 08:38:55,2107.8214285714284,6,0.0,,413,1,2,4,7,🔴 High-Value Sleepers
878,EchoStudio,Insurance,0,starter,12.0,41,2025-08-14 12:30:53,1721.5454545454545,4,0.0,7.0,231,2,3,2,7,🟠 At Risk
879,DriftHQ,Finance,1,free,0.0,39,2025-02-19 04:30:04,1781.9375,1,0.0,8.0,407,1,2,1,4,⚪ Dormant/Lost
880,JetVentures,E-commerce,0,free,0.0,53,2025-10-30 14:58:35,2162.95,7,0.0,7.0,154,4,4,1,9,🔵 Loyal Customers
881,OrbitSoftware,Legal,0,free,0.0,50,2025-02-20 13:24:29,2005.4871794871794,6,0.0,8.0,406,1,4,1,6,🟠 At Risk
882,JetPlatform,Consulting,0,professional,49.17,34,2025-10-06 23:02:58,2103.3571428571427,3,0.0,8.0,178,4,1,4,9,🟡 New/Promising
883,OrbitWorks,Telecommunications,0,enterprise,199.0,38,2025-10-26 21:44:36,1626.735294117647,3,0.0,7.0,158,4,2,4,10,🟢 Champions
884,PulseIO,Telecommunications,0,free,0.0,35,2025-02-12 06:16:33,1280.2333333333333,7,0.0,8.0,414,1,1,1,3,⚪ Dormant/Lost
885,Jet Studio,Retail,0,free,0.0,49,2025-05-28 06:39:02,1685.8333333333333,3,0.0,3.0,309,1,4,1,6,🟠 At Risk
886,Mist Group,Healthcare,0,starter,14.25,48,2025-10-28 07:09:19,1955.3170731707316,6,0.0,8.0,156,4,4,2,10,🟢 Champions
887,Sync Labs,Technology,0,starter,15.83,43,2025-03-05 10:06:57,1803.037037037037,5,0.0,3.0,393,1,3,2,6,🟠 At Risk
888,Ultra Dynamics,Consulting,1,professional,59.0,28,2025-10-05 10:46:23,1969.047619047619,3,0.0,9.0,179,4,1,4,9,🟡 New/Promising
889,GlowAI,Legal,1,free,0.0,41,2025-10-24 02:06:25,1944.3333333333333,5,0.0,2.0,160,4,3,1,8,🔵 Loyal Customers
890,Flow Software,Consulting,0,professional,35.1,42,2025-08-03 14:11:40,2031.2424242424242,5,0.0,8.0,242,2,3,3,8,🟠 At Risk
891,WarpPlatform,Retail,0,starter,19.0,41,2025-07-21 19:11:02,1953.5,6,0.0,8.0,255,2,3,3,8,🟠 At Risk
892,Link AI,E-commerce,1,starter,15.83,38,2025-08-10 14:32:29,1695.90625,7,0.0,4.0,235,2,2,2,6,🟤 Need Attention
893,RushDynamics,Manufacturing,0,professional,39.0,36,2025-05-01 06:42:31,1497.65625,3,0.0,10.0,336,1,1,3,5,🔴 High-Value Sleepers
894,Yield Systems,Legal,0,professional,39.0,42,2025-10-23 15:59:09,1607.1724137931035,4,0.0,8.0,161,4,3,3,10,🟢 Champions
895,Bolt Cloud,Technology,0,starter,12.0,38,2025-08-12 17:34:09,1794.483870967742,4,0.0,5.0,233,2,2,2,6,🟤 Need Attention
896,FluxIO,Education,1,enterprise,99.0,36,2025-10-03 23:19:34,1629.0,5,0.0,0.0,181,4,1,4,9,🟡 New/Promising
897,CoreLogic,Finance,0,free,0.0,47,2025-06-28 14:49:05,1618.1666666666667,6,0.0,10.0,278,2,4,1,7,🟠 At Risk
898,Nova Systems,Telecommunications,1,professional,32.5,41,2025-05-31 05:38:01,1835.7666666666667,5,0.0,7.0,306,1,3,3,7,🟠 At Risk
899,Rift Logic,Technology,0,free,0.0,38,2025-06-06 16:29:51,1890.857142857143,3,0.0,6.0,300,1,2,1,4,⚪ Dormant/Lost
900,Rush Software,E-commerce,0,starter,10.0,51,2025-06-17 11:27:44,1875.404761904762,6,0.0,7.0,289,2,4,2,8,🟠 At Risk
901,Xenon Tech,Real Estate,1,starter,12.0,33,2025-02-15 06:32:53,1767.0,7,0.0,0.0,411,1,1,2,4,⚪ Dormant/Lost
902,Rift Hub,Telecommunications,0,starter,19.0,45,2025-08-06 06:52:29,1741.235294117647,6,0.0,9.0,239,2,4,3,9,🟠 At Risk
903,OnyxDigital,Media,1,starter,10.0,40,2025-10-01 22:55:59,1637.121212121212,5,0.0,8.0,183,3,2,2,7,🟡 New/Promising
904,QuarkDynamics,Finance,0,starter,19.0,38,2025-08-13 17:17:59,1657.21875,3,0.0,8.0,232,2,2,3,7,🔴 High-Value Sleepers
905,OrbitVentures,Manufacturing,0,professional,39.0,27,2025-08-14 08:34:32,1534.7826086956522,5,0.0,9.0,231,2,1,3,6,🔴 High-Value Sleepers
906,EdgeNet,E-commerce,0,professional,59.0,58,2025-09-07 21:06:24,1916.7446808510638,5,0.0,7.0,207,3,4,4,11,🟢 Champions
907,EdgeAnalytics,Healthcare,0,professional,59.0,35,2025-10-25 21:33:15,1993.8620689655172,7,0.0,7.0,159,4,1,4,9,🟡 New/Promising
